Weight (pounds),Height (inches)
146.3214,68.57752
116.0189,67.04267
135.2526,69.64171
124.1958,69.28691
122.8095,68.2993
112.9433,66.59117
119.4182,66.00152
135.4419,69.62369
160.9728,70.40944
132.3743,68.23792
144.0178,71.33673
128.1884,68.26044
118.5785,65.19386
128.0257,64.97013
117.1136,65.48129
136.8483,70.81532
132.9662,69.65288
124.3004,70.7431
132.3608,66.577
108.4509,68.31897
136.53,69.58153
121.6743,70.24671
126.6608,69.53121
121.6717,71.23578
115.6813,66.48996
130.6168,67.1513
131.1111,69.49518
123.0377,65.40644
134.1447,68.65428
120.4446,65.08665
122.2947,70.78233
113.2646,62.42388
116.8734,66.71211
117.5564,69.29174
114.1919,63.91813
117.0031,65.76518
135.662,70.68956
139.0431,69.1483
131.258,71.15854
116.2256,66.39543
132.8145,69.95913
134.8338,68.85974
134.2011,70.30886
113.7779,66.47109
138.8971,67.99054
136.0789,67.72173
135.9047,67.42949
110.2969,65.98761
117.3088,68.0763
113.3246,67.58576
97.61996,67.71976
99.90975,65.7482
133.682,69.3897
129.6092,66.36935
140.811,69.79204
126.4157,67.75389
131.9105,70.21143
122.0728,68.67792
130.5105,71.14142
130.5867,66.40101
143.097,67.0502
117.1269,66.77997
100.9,64.5675
116.9012,66.79296
119.1882,69.70535
133.8952,67.51715
112.0133,66.77383
132.1341,69.09905
117.103,67.74778
111.3426,67.68924
115.5257,65.58171
139.7323,69.80522
141.2489,67.47119
131.7992,65.65515
112.7464,67.37904
125.2627,69.71522
114.1017,68.11911
117.342,68.59547
119.7384,66.91329
139.9267,72.74978
124.2893,67.06735
132.9339,71.35418
129.0482,67.5378
125.9097,68.37558
144.66,74.2727
132.7107,68.70571
132.7596,67.62161
125.0608,68.57034
131.7524,67.58944
112.828,64.2441
122.8259,72.21166
112.7446,68.45109
117.7157,65.7402
118.2423,67.53807
125.0318,69.22881
131.5739,69.15576
125.4574,67.69635
120.6513,68.38781
140.9432,71.73727
127.8661,66.9098
152.929,70.38323
135.0082,69.616
113.0211,65.52145
136.8874,69.55694
121.7984,65.82438
135.4599,69.7416
115.5446,67.47711
124.585,68.09913
122.9659,68.20718
129.7591,68.15528
121.6332,67.63533
144.7042,70.15607
114.1893,64.91503
119.5523,69.0054
126.4766,68.26633
140.2813,68.81612
134.104,67.72767
132.7397,66.56438
133.381,68.46206
146.482,69.6475
102.9535,62.35553
125.9471,67.59977
129.5542,67.51383
108.2905,66.45122
140.7597,70.00417
119.2997,65.68838
142.0715,67.84561
138.4229,70.29979
136.7691,67.12263
127.1832,70.32632
143.2195,67.38624
130.1144,67.12831
135.3031,69.37649
144.1206,68.40369
128.0762,65.88697
102.3152,66.24954
121.6419,66.20872
120.9183,65.47065
130.7321,70.80619
120.7878,69.68347
111.95,68.57948
125.3796,66.70391
114.9262,66.30788
129.1566,69.067
125.6365,65.69589
128.6592,67.3335
115.5412,67.26527
136.2664,65.87646
133.1355,68.78703
133.7184,68.46685
123.3582,68.17238
129.994,68.00351
119.1959,66.43891
114.2425,63.11944
134.239,66.48446
108.1273,66.55759
141.7279,68.58831
128.616,65.54854
121.5435,71.75568
131.2352,70.01805
129.3077,69.30459
109.4324,64.5266
110.6918,67.82493
129.188,69.30746
123.1006,67.17495
111.219,67.19047
115.406,65.90544
131.1541,67.25979
118.4527,66.3908
113.7344,67.37297
134.466,70.31688
103.6181,66.97896
136.0685,71.16515
123.7617,66.52982
135.3067,70.51065
123.6055,66.86786
93.44279,66.87611
124.1901,69.98701
119.4661,66.47468
143.1334,68.24878
115.7541,64.20728
122.1444,66.79236
115.3515,67.78383
131.4295,67.66018
114.4112,67.83249
128.8479,68.97089
130.8949,68.67746
139.7057,65.63126
132.7823,69.17205
118.503,66.06605
132.0073,67.93043
137.7148,68.33555
145.6323,69.22538
140.8625,69.05205
148.0053,71.78468
140.2105,68.63056
112.3407,67.25523
124.0,70.44291
107.2311,69.02526
108.159,68.81653
123.016,69.4793
114.7259,65.28886
141.6617,70.23626
143.8243,68.90008
132.5244,65.76153
104.3304,64.57852
123.891,67.14474
105.491,65.21882
126.629,67.25521
137.5721,67.25235
132.6912,65.77614
96.03438,62.6827
137.082,70.0801
144.3368,69.05895
122.0803,69.86644
131.7569,67.76916
125.3418,68.01168
137.3589,66.68649
118.8738,65.92248
108.8749,65.33207
121.8715,67.42605
128.6365,69.36554
138.2898,67.40751
140.3651,66.57351
121.0826,67.17337
154.9503,68.99306
122.436,64.54104
117.6445,67.54151
127.7326,68.58505
137.2838,71.98814
154.9403,67.65459
130.5926,67.6661
134.4043,66.14316
140.8314,66.40155
137.5925,67.07434
135.581,68.20422
139.2976,70.48362
134.969,68.67658
124.1332,67.74427
132.6086,69.67541
142.5965,68.39295
109.7699,63.70222
108.9945,66.64859
124.9492,67.90407
111.722,66.5197
133.7914,66.54521
144.5037,71.96799
147.7364,67.20094
118.739,68.71458
113.0481,63.79579
122.7246,66.9737
127.523,69.76872
126.2715,67.94033
126.0498,69.44812
120.1885,68.05029
133.8531,68.01797
120.9878,64.38451
104.4308,65.25758
138.5686,70.47138
136.5314,68.16951
117.8342,65.04024
137.6273,66.39263
139.128,67.60452
128.5574,67.84567
129.6116,68.50322
132.6006,69.52893
112.1998,68.12778
128.4802,67.38512
108.4186,65.6983
124.2629,68.53813
115.9541,67.344
138.2804,70.01961
130.7949,67.40743
141.0758,70.17944
128.4216,66.51343
125.9014,67.26656
111.5275,66.31374
123.68,68.44896
129.0046,69.27778
129.7849,64.42384
130.5984,66.70168
115.7079,69.24707
114.6304,66.28284
124.6271,69.63326
132.1551,71.70174
131.3089,66.93376
138.1399,67.21461
118.8846,67.3223
120.7674,68.78724
142.6447,70.04804
143.2935,67.87706
125.1984,67.02932
154.6918,69.64922
122.1485,71.22213
127.8876,69.66832
127.4414,67.96253
113.6904,67.00064
129.2246,70.48193
125.4016,68.55545
149.996,68.7117
129.0666,67.31232
130.3049,70.2357
134.6101,69.62229
137.9908,66.48154
133.1644,67.07917
140.8713,69.67002
141.8583,69.14091
121.6772,67.16885
123.5929,68.66029
129.615,70.01551
121.563,65.91776
131.1613,68.37937
116.3468,72.03353
143.0452,67.4263
104.2224,66.83514
133.5063,70.8882
134.4454,71.09886
130.8796,68.28929
124.5761,67.42232
110.9432,68.77046
107.1578,66.44097
120.1547,66.90499
134.8147,67.74564
128.6697,69.8243
137.0614,68.53948
123.0206,67.01536
124.6451,68.72506
133.4171,68.35119
129.0612,67.19257
133.8347,69.5455
132.2555,68.59743
119.4882,67.24215
129.5077,66.65525
136.4502,64.90589
127.3088,69.23991
111.6024,68.56348
114.1735,66.34211
111.2858,70.38965
138.7516,69.41526
111.6005,69.27737
134.017,68.38301
124.2264,67.157
113.3739,68.20503
131.5592,68.72586
125.1157,66.96037
124.2017,66.66717
139.5844,70.07603
136.3324,70.51629
126.4717,71.54106
141.2498,67.50481
113.6123,69.15991
132.8133,67.90658
120.2753,68.82477
123.8703,69.78004
138.1636,68.44619
118.0079,69.39772
141.5997,67.30346
128.864,65.66713
124.8425,67.33725
128.6654,67.00093
108.3017,65.45347
116.8012,66.65036
120.3299,66.62187
131.0404,71.06319
119.8203,66.53966
113.8325,66.05713
123.0207,64.81538
124.0312,67.82121
131.4753,69.91442
119.7628,67.20148
133.2355,69.57829
143.8267,69.56702
127.6431,67.25014
106.2018,66.31447
110.6276,69.82058
117.9638,64.68698
142.1197,68.52069
137.0546,68.05361
122.967,63.88492
135.4564,65.87122
141.0113,67.28386
145.1448,68.7451
127.6009,71.78732
142.8591,71.89347
140.5748,71.21521
121.7655,68.63924
127.4781,67.20198
116.4237,68.42171
132.8434,66.21571
114.2603,65.69602
108.8848,64.39471
126.5235,68.13221
157.8629,69.95789
124.0197,66.17437
108.836,67.3027
139.5505,67.12352
114.8118,66.13041
132.985,66.76283
140.8902,69.81734
126.0354,67.50491
132.7541,67.77868
134.424,67.09294
139.6542,69.02064
127.5258,68.37429
131.0972,64.61585
146.5505,65.50846
114.3385,68.56092
137.8696,69.29465
135.6857,67.29291
117.0417,67.10227
128.5774,66.23273
140.9367,68.91376
132.2723,66.75178
111.5926,67.13916
126.3462,66.25471
153.9188,69.74556
128.7754,66.34128
108.9893,69.83341
137.0186,69.86248
118.5086,70.28256
130.1395,67.07699
123.6302,68.18059
128.1213,67.59916
140.8584,68.02776
121.4696,68.42296
112.3085,66.75944
124.2808,68.53352
110.8564,65.2651
122.2553,66.58553
130.033,69.2084
103.0118,66.78219
129.0492,69.73097
123.1632,69.25719
114.3083,68.57908
130.869,68.38491
119.3197,67.35514
124.9148,70.08283
140.6591,69.17193
125.966,70.74539
138.3547,65.88537
113.7313,66.18373
120.7808,64.9891
129.7672,70.07851
123.0945,67.47051
130.4157,71.44337
137.6776,69.28932
127.091,68.75846
135.3502,67.99864
111.1036,66.76007
126.991,71.10275
133.7133,68.84929
125.7664,66.71258
131.6194,69.69606
137.7177,68.21523
125.6089,69.19788
120.2086,65.99751
119.1764,67.06344
148.7394,70.38879
130.9888,66.85526
116.2783,65.49447
131.4317,66.4933
135.8083,69.64591
120.0463,66.6031
110.0927,65.5028
145.9,70.68042
115.3059,68.35984
138.7123,69.67952
138.2075,67.28637
131.6321,64.24975
152.9562,69.59961
136.0419,67.2586
110.1766,65.07024
131.1248,69.32643
114.0431,65.74804
124.0473,67.8373
124.5785,67.68655
129.2833,69.93319
111.267,66.7117
126.8355,71.46877
119.7615,69.23864
119.0544,66.93836
153.1022,73.75335
129.8379,68.52941
127.4989,65.84612
130.5126,69.14293
128.4389,68.50756
150.2088,68.80941
116.4148,68.28658
122.6038,66.0851
124.7948,66.76815
127.8615,68.41582
138.798,67.86012
128.5167,66.49326
145.7431,70.05556
128.1476,71.51172
160.4111,69.63168
106.3544,67.31178
126.6596,65.9605
139.7047,68.69762
147.6912,70.5427
116.3007,65.2308
94.98665,65.7164
123.8638,66.6851
108.0676,68.30596
130.9781,70.06674
131.5991,67.06764
126.1419,68.67723
118.4916,66.56482
139.2513,67.928
123.6647,67.81441
133.8927,68.05175
121.1432,65.16729
128.4782,68.4387
133.594,69.90595
131.9657,67.5131
143.9102,70.55747
125.0155,67.50352
144.4515,70.8343
129.7009,67.17439
132.8397,68.23162
141.2839,68.84891
118.4233,66.06507
124.5333,67.96066
119.2322,64.42169
145.197,68.9783
133.6579,68.86452
123.6148,67.51935
127.9931,70.8742
125.7235,65.63908
147.5819,72.06149
147.7738,70.74003
141.9338,69.53497
121.9856,66.04415
140.1278,67.75988
131.5009,67.28678
122.171,66.58203
127.8757,67.00829
114.6482,67.14315
128.8579,69.52981
146.6218,69.01236
100.154,67.53657
141.5315,68.06545
143.8148,69.27853
136.0886,68.96647
129.4726,68.75452
107.9528,67.32854
131.2881,69.0599
132.0979,69.76801
138.0884,72.03679
115.9595,64.54425
107.2702,63.63284
149.7548,70.94818
109.2128,62.91288
124.5456,69.4062
136.8947,65.4398
122.9843,67.05728
121.9805,66.18541
139.8915,66.90237
109.0311,66.41367
123.1408,67.67042
131.7281,67.70967
126.8929,66.69404
126.8198,69.5217
119.5053,68.20773
127.458,67.99821
119.2101,68.00746
143.5727,68.09824
143.0937,68.93312
139.0177,69.78307
114.1338,65.81071
125.4353,69.96713
127.8424,67.5085
140.226,69.09305
135.6763,72.36277
123.0015,67.6456
119.0737,69.46842
129.5425,66.77116
135.7363,70.23323
139.2316,69.55395
128.9771,69.35355
130.0655,67.2451
143.251,64.77727
112.3781,66.30059
125.1407,66.75624
134.9375,65.73325
111.6419,68.08852
141.6861,71.55699
122.8404,67.38427
101.7546,64.15481
121.5853,68.50089
135.7448,69.27158
131.2739,68.52587
127.0045,66.81053
132.9266,70.0217
135.0743,70.44212
118.347,70.35346
136.2054,65.94226
121.6583,67.49783
127.1241,68.00099
99.76843,65.48962
124.5651,66.86327
131.2397,69.4656
113.6502,67.40982
117.6909,65.75113
130.5795,69.07002
128.7739,69.3032
136.5165,67.27013
132.8802,68.29642
108.0334,65.5358
138.325,67.22288
143.8474,69.02293
130.6489,66.69251
131.5283,66.50669
146.0239,67.98874
125.3253,66.65476
129.0318,69.12208
144.1068,71.02363
119.3847,66.46702
134.2694,69.03081
128.0366,65.9942
133.9323,66.54171
135.6308,65.91998
134.1319,70.59103
134.2213,65.78822
119.5102,69.91804
126.3063,64.2992
113.4779,66.42226
136.8669,68.74988
118.1315,67.99798
122.632,64.60634
119.0272,67.88746
125.9408,66.81948
159.9584,69.06944
129.1825,65.65385
114.629,66.2017
135.2118,68.94276
119.517,68.3649
127.9725,67.18992
119.6796,66.68348
120.3906,67.43443
119.7199,67.21497
121.1754,68.45993
117.4774,63.64325
146.869,67.53521
128.112,69.70037
122.6236,68.29865
130.0032,67.97567
130.6273,69.57423
142.0475,66.70797
110.3853,67.9214
124.1551,67.40188
121.5433,69.39159
127.6063,68.59889
126.0555,68.3755
127.0948,68.28427
152.6424,68.50766
111.7652,65.09736
119.9561,65.83359
134.0319,69.25932
132.3239,68.73092
120.5926,66.77164
142.6708,66.38506
132.4481,67.46704
123.7398,68.17097
125.7159,65.70973
121.8819,67.07386
147.5977,71.9948
107.5164,63.22211
118.9953,69.03411
120.9374,68.64248
118.0381,65.9252
143.0039,72.10915
107.5936,66.35575
128.6853,68.96323
116.2966,65.42432
112.5281,65.22177
151.2249,72.70766
106.0426,67.3917
127.0893,66.68077
129.9631,68.72378
109.8656,63.70105
153.6723,73.02554
126.7726,68.16631
95.71141,64.82933
119.1656,65.8334
129.8443,67.8251
143.627,69.45504
117.6276,63.03704
125.4967,67.58447
122.307,66.92223
135.0667,69.33008
146.1847,71.71882
137.1764,68.66466
120.4257,70.46171
124.2804,64.20227
122.1992,68.54482
118.5156,65.42611
135.4161,69.20541
105.9244,63.51326
111.7119,67.2175
143.5628,69.69215
132.1932,68.78018
120.9522,69.40612
121.3496,67.40414
109.3581,67.40661
124.8437,66.49497
120.043,67.2151
124.4044,69.36059
147.5598,69.68186
160.2278,67.6277
154.2345,67.89343
129.7265,70.64483
131.8696,70.8271
150.2868,66.95277
123.0618,66.46976
124.8628,66.54555
146.6505,68.16788
115.1943,66.2086
135.8657,68.33636
96.68665,64.5222
117.1727,65.57641
124.3249,69.2064
156.9797,69.07345
130.1473,68.94109
143.6574,68.07446
133.2257,72.00843
139.7736,67.20444
124.1119,68.43894
111.9836,68.23881
122.4652,70.52936
124.3376,67.32161
147.535,69.95585
135.3697,67.88682
106.8394,68.15578
124.0626,70.56446
104.8113,68.13215
129.4346,70.25892
140.4796,71.06535
116.5041,66.36966
135.8317,67.17026
146.9941,68.87325
131.5906,70.81794
121.3333,66.72765
137.405,67.48404
138.7161,66.53552
127.0141,68.04662
129.9666,67.85401
119.6399,68.00799
133.8172,74.05895
130.7902,68.49073
96.02104,64.60903
127.1691,67.56038
123.8232,68.62368
142.156,67.25436
127.1837,68.17591
132.4176,67.57397
103.9482,66.05092
127.5728,69.27344
121.1529,69.90864
140.9313,69.28147
132.5807,68.75275
115.6858,67.33384
111.7393,65.05656
111.3916,65.67598
101.3276,66.47819
134.6246,70.52868
109.9394,67.33753
126.1665,69.87287
125.7578,68.73321
140.1776,69.1104
120.5052,69.1176
116.0508,66.72791
130.6461,70.37952
110.5434,64.75996
145.7528,67.50912
125.1086,66.26041
142.4967,67.44271
139.7883,68.68327
125.2951,67.58574
111.2059,66.55002
148.2612,66.3369
132.7081,67.59753
138.9486,66.16875
118.5898,68.38972
133.9886,69.32992
120.1121,66.91635
121.5752,67.20178
143.4448,68.88096
136.7053,68.83944
121.1569,70.43032
138.6313,69.6312
130.0533,66.23915
140.2363,69.57833
142.6363,70.32551
100.3741,65.17576
118.5751,70.81253
127.2639,69.5776
104.1077,64.67472
114.887,68.0986
135.7121,69.48224
122.8981,69.19418
135.3452,68.58131
143.989,68.46986
116.8098,66.52275
100.4477,67.29478
133.231,68.02127
120.3508,69.55433
144.0613,70.55274
107.0716,69.43571
119.5298,67.22028
111.5398,64.65699
138.9221,69.51829
115.2015,65.09086
124.2395,66.86091
107.0438,68.59768
146.3277,71.01173
129.5618,71.34761
121.2672,67.74021
145.0715,71.61413
120.2177,68.84447
128.0275,66.83785
119.3266,66.13335
123.2118,65.79023
140.187,68.73614
131.6685,67.57879
145.0962,70.7638
127.9568,67.67495
128.6015,64.5197
146.899,68.70418
113.2495,68.20196
117.3796,68.50077
131.2772,68.18475
128.0177,67.31928
148.8857,69.94028
141.5919,67.49093
109.6487,66.51022
132.7834,70.54908
134.8167,68.31443
134.7459,69.56373
125.7112,69.69727
132.9298,67.72532
138.0319,66.87841
151.6563,68.40503
120.446,68.11084
109.5053,66.86782
130.3361,68.96376
137.2445,70.51308
126.7683,65.1844
113.0231,70.21546
133.84,69.03164
93.75301,66.14828
136.9783,70.63243
119.5108,63.92425
126.2074,67.93981
120.0772,68.94411
112.4068,66.17288
143.5778,68.1199
136.8445,68.01974
112.8528,64.16711
140.9219,69.01036
129.5028,68.91364
136.0997,66.44713
129.5947,65.61804
122.9885,69.11903
140.9463,70.28184
114.8715,66.73051
135.0653,66.72657
124.2972,68.80212
121.9743,69.02745
133.8779,66.62724
134.8979,67.97623
124.4876,65.11298
129.4893,67.89264
124.6416,68.64717
130.2813,65.14223
124.6263,68.65645
135.3784,67.83641
133.072,67.51286
128.8981,66.63689
134.0701,68.34852
127.5491,65.8678
145.0907,67.36679
128.6526,68.35562
126.7595,65.76876
104.8685,67.90471
122.4253,65.54889
134.7709,69.03026
119.7849,66.27542
126.7626,67.88791
107.6977,65.72184
130.6653,68.66079
107.6837,68.28397
128.8322,69.17713
138.4302,69.2558
144.0828,69.54643
141.869,68.97883
151.4362,69.23439
129.5801,66.67303
133.9835,66.16115
131.9753,67.43035
123.7444,65.90419
114.1209,67.25626
132.5467,67.83686
133.1316,70.19109
126.0798,66.31564
117.2472,67.66646
131.9273,67.7519
113.167,68.3228
130.742,72.0803
128.277,68.78572
118.4883,68.57754
124.2885,68.37308
130.1937,68.74512
130.6716,69.39088
134.812,68.61933
121.3587,67.23029
138.0952,68.49582
145.4359,69.30757
118.6455,65.61597
129.8851,68.09188
122.6816,67.7166
115.9856,67.4508
119.8772,67.13754
106.4504,64.14983
135.9871,67.65922
137.0307,68.28587
122.9935,65.54248
154.7341,68.82518
146.2978,72.12412
122.4365,67.61816
137.8023,68.49971
131.1726,71.21183
133.2166,71.15269
132.5313,70.31235
113.4165,70.26465
130.9129,65.49772
117.0789,68.06388
132.3502,68.71857
159.8926,69.47394
125.3854,68.27314
113.2566,67.57915
130.4389,68.60227
144.1473,67.10387
125.1132,67.37805
159.3021,70.82184
125.6548,69.13393
129.3196,68.31448
109.7758,64.06191
121.3595,68.21309
130.7716,66.36575
119.0237,70.73365
129.1685,69.35175
125.563,66.25415
105.1285,68.60712
127.2297,70.27709
124.244,68.2473
129.5755,66.9098
117.7942,66.56227
128.5454,68.91759
141.7393,68.80671
127.9719,70.88619
138.9321,73.51383
131.7526,68.56821
129.5218,66.88985
146.4205,69.76635
131.1587,67.44905
112.2049,69.3961
120.8271,69.11016
139.3125,67.00457
132.7218,66.53958
147.0394,70.31894
119.7538,69.95672
127.8719,67.17704
132.9995,73.18256
116.2537,68.17989
123.5573,70.85706
117.3901,68.61586
131.242,69.99675
156.4495,66.89348
129.6552,68.944
115.2974,67.5559
124.1914,68.51482
151.4754,71.15411
126.2634,68.88473
145.9294,70.48065
124.6696,67.04825
98.7457,63.92053
120.5649,65.42959
152.4888,67.06764
136.3855,69.86922
134.1293,66.15786
113.4515,63.92128
146.1165,68.65125
138.1103,69.85696
126.8747,68.94991
128.5193,66.61559
110.5576,68.9697
128.2809,64.96032
110.049,68.71059
129.2538,67.44021
125.0373,69.29564
116.4848,68.3902
117.9638,65.57747
129.595,68.16834
124.2891,64.13237
140.6226,69.05347
133.8031,68.4964
125.173,66.60332
115.7559,66.78141
112.327,68.68124
125.5782,69.25972
107.569,64.27481
132.6043,70.17795
139.3178,69.75895
140.8895,67.61169
146.9978,71.41635
120.3307,68.70158
123.2058,65.38354
136.6557,71.82386
128.948,65.44204
145.1099,68.73343
119.5684,68.17608
136.6193,72.05521
110.3445,67.37648
130.7607,66.63165
117.2413,66.57454
148.7963,70.2814
125.4817,67.95765
124.7968,68.03122
106.072,66.2195
134.8661,70.60482
130.2342,67.43065
122.1085,65.90857
138.4836,72.47921
116.9757,66.5789
128.5194,67.04159
139.6527,65.89776
104.0173,66.02355
131.0931,70.6596
133.3684,69.32015
118.6156,68.46611
118.9991,68.1011
131.272,69.10355
124.1313,68.98767
98.47799,66.98612
138.9164,68.07886
131.6581,67.14062
128.1924,65.50185
146.6355,68.42655
110.0665,67.80423
115.8675,67.00515
127.1045,70.12939
131.6252,71.59767
111.0157,67.47799
151.263,69.75215
124.2768,70.2609
128.6835,68.46374
113.3252,66.49929
147.9795,68.77449
132.3461,67.53213
132.2853,71.32762
132.2717,69.54265
137.642,68.84469
117.7085,68.45131
128.4773,67.58396
119.7516,68.84619
118.391,69.41444
120.8858,69.85771
115.8339,66.09467
118.5151,68.69118
120.891,66.91649
135.9551,68.61516
134.8375,71.12975
115.4611,68.85924
136.1071,70.58611
137.7117,70.45602
109.0839,65.82729
106.9057,65.53454
131.9705,66.18249
165.8716,71.61882
128.7377,66.95769
117.2939,69.17434
138.9422,70.74903
126.5968,67.5619
107.9762,67.98909
108.3641,66.51309
147.0716,68.42597
145.7242,69.43903
140.1915,68.77366
131.3793,67.44207
141.6604,71.55011
123.7339,70.1884
100.0283,65.2831
146.572,70.74713
145.2295,69.73095
126.558,68.86778
151.9512,68.39148
128.8079,67.41403
126.6868,65.04265
136.0577,68.77248
122.7778,69.84344
108.3559,63.93049
147.7541,70.31106
123.2582,67.98819
130.6455,70.81754
124.6679,68.38637
125.5255,68.22631
114.3292,65.89874
145.8184,69.73748
132.0335,68.42911
141.4995,67.15172
125.5079,67.18709
121.4159,70.49324
126.9552,69.89967
120.5832,68.57785
132.5691,67.44754
119.3592,68.27063
116.9769,68.02518
110.3828,64.47165
